Time Stemp,Engine On,Speed,MAF,RPM,RUN_TIME,CONTROL_MODULE_VOLTAGE,AMBIANT_AIR_TEMP,FUEL_TYPE,OIL_TEMP,
2022-04-21 17:19:36.533066,False,34.0,0.01,0.0,1906.0,12.495000000000001,24,Gasoline,60, 
2022-04-21 17:19:37.297303,False,33.0,0.01,0.0,1907.0,12.48,24,Gasoline,60, 
2022-04-21 17:19:38.075694,False,32.0,0.01,0.0,1908.0,12.475,24,Gasoline,60, 
2022-04-21 17:19:38.852197,False,31.0,0.01,0.0,1908.0,12.475,24,Gasoline,60, 
2022-04-21 17:19:39.626311,False,31.0,0.01,0.0,1909.0,12.475,24,Gasoline,60, 
2022-04-21 17:19:40.399862,False,31.0,0.01,0.0,1910.0,12.475,24,Gasoline,60, 
2022-04-21 17:19:41.179324,False,31.0,0.01,0.0,1911.0,12.475,24,Gasoline,61, 
2022-04-21 17:19:41.941873,False,31.0,0.01,0.0,1911.0,12.5,24,Gasoline,61, 
2022-04-21 17:19:42.708184,False,30.0,0.01,0.0,1912.0,12.431000000000001,24,Gasoline,61, 
2022-04-21 17:19:43.486946,False,29.0,0.01,0.0,1913.0,12.431000000000001,24,Gasoline,61, 
2022-04-21 17:19:44.242335,False,28.0,0.01,0.0,1914.0,12.47,24,Gasoline,61, 
2022-04-21 17:19:45.016289,False,29.0,0.01,0.0,1914.0,12.48,24,Gasoline,62, 
2022-04-21 17:19:45.789917,False,29.0,0.53,0.0,1915.0,12.475,25,Gasoline,62, 
2022-04-21 17:19:46.557876,True,32.0,8.26,1214.75,1916.0,12.421,24,Gasoline,62, 
2022-04-21 17:19:47.331315,True,34.0,13.59,1291.25,1917.0,12.426,24,Gasoline,62, 
2022-04-21 17:19:48.106575,True,36.0,15.68,1385.0,1917.0,12.416,24,Gasoline,61, 
2022-04-21 17:19:48.871226,True,36.0,0.87,964.0,1918.0,12.456,24,Gasoline,61, 
2022-04-21 17:19:49.633849,True,37.0,0.18,114.0,1919.0,12.475,24,Gasoline,61, 
2022-04-21 17:19:50.406037,False,36.0,1.37,0.0,1920.0,12.475,24,Gasoline,61, 
2022-04-21 17:19:51.171306,False,34.0,0.01,0.0,1920.0,12.475,24,Gasoline,61, 
2022-04-21 17:19:51.949630,False,31.0,0.01,0.0,1921.0,12.465,24,Gasoline,61, 
2022-04-21 17:19:52.722505,False,29.0,0.01,0.0,1922.0,12.485,24,Gasoline,61, 
2022-04-21 17:19:53.487448,False,25.0,0.01,0.0,1923.0,12.48,24,Gasoline,61, 
2022-04-21 17:19:54.261989,False,22.0,0.01,0.0,1923.0,12.485,24,Gasoline,61, 
2022-04-21 17:19:55.035646,False,22.0,0.01,0.0,1924.0,12.485,24,Gasoline,61, 
2022-04-21 17:19:55.806224,False,23.0,0.87,0.0,1925.0,12.465,24,Gasoline,61, 
2022-04-21 17:19:56.580897,True,25.0,30.04,1767.75,1926.0,12.412,24,Gasoline,62, 
2022-04-21 17:19:57.360174,True,31.0,19.98,2055.25,1926.0,12.387,24,Gasoline,61, 
2022-04-21 17:19:58.132938,True,36.0,6.0,1353.0,1927.0,12.407,23,Gasoline,60, 
2022-04-21 17:19:58.900883,True,36.0,1.25,140.5,1928.0,12.475,23,Gasoline,60, 
2022-04-21 17:19:59.665106,True,36.0,8.15,114.0,1929.0,12.475,24,Gasoline,60, 
2022-04-21 17:20:00.437604,False,35.0,0.01,0.0,1929.0,12.475,24,Gasoline,60, 
2022-04-21 17:20:01.214932,False,35.0,0.01,0.0,1930.0,12.47,24,Gasoline,60, 
2022-04-21 17:20:01.985853,False,33.0,0.01,0.0,1931.0,12.47,24,Gasoline,60, 
2022-04-21 17:20:02.770546,False,30.0,0.01,0.0,1932.0,12.475,24,Gasoline,60, 
2022-04-21 17:20:03.542224,False,29.0,0.01,0.0,1933.0,12.426,24,Gasoline,60, 
2022-04-21 17:20:04.316186,False,28.0,0.01,0.0,1933.0,12.421,24,Gasoline,61, 
2022-04-21 17:20:05.094680,False,25.0,0.01,0.0,1934.0,12.495000000000001,24,Gasoline,61, 
2022-04-21 17:20:05.859284,False,25.0,0.01,0.0,1935.0,12.485,24,Gasoline,61, 
2022-04-21 17:20:06.624802,False,21.0,0.01,0.0,1936.0,12.48,24,Gasoline,61, 
2022-04-21 17:20:07.400658,False,19.0,0.01,0.0,1936.0,12.465,24,Gasoline,61, 
2022-04-21 17:20:08.166165,False,15.0,0.01,0.0,1937.0,12.436,24,Gasoline,62, 
2022-04-21 17:20:08.943994,False,15.0,0.01,0.0,1938.0,12.49,24,Gasoline,62, 
